BottomBarrelSurvey	2	SING0353.JPG	Link	8	3200	2.5	1581939305	2020	2	17	11	35	5	2215	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0354.JPG	Link	8	3200	2.5	1581939307	2020	2	17	11	35	7	2217	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0355.JPG	Link	8	3200	2.5	1581939309	2020	2	17	11	35	9	2219	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0356.JPG	Link	8	3200	2.5	1581939311	2020	2	17	11	35	11	2221	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0357.JPG	Link	8	3200	2.5	1581939313	2020	2	17	11	35	13	2223	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0358.JPG	Link	8	3200	2.5	1581939315	2020	2	17	11	35	15	2225	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0359.JPG	Link	8	3200	2.5	1581939317	2020	2	17	11	35	17	2227	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0360.JPG	Link	8	3200	2.5	1581939319	2020	2	17	11	35	19	2229	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0361.JPG	Link	8	3200	2.5	1581939321	2020	2	17	11	35	21	2231	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0362.JPG	Link	8	3200	2.5	1581939323	2020	2	17	11	35	23	2233	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0363.JPG	Link	8	3200	2.5	1581939325	2020	2	17	11	35	25	2235	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0364.JPG	Link	8	3200	2.5	1581939327	2020	2	17	11	35	27	2237	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0365.JPG	Link	8	3200	2.5	1581939329	2020	2	17	11	35	29	2239	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0366.JPG	Link	8	3200	2.5	1581939331	2020	2	17	11	35	31	2241	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0367.JPG	Link	8	3200	2.5	1581939333	2020	2	17	11	35	33	2243	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0368.JPG	Link	8	3200	2.5	1581939335	2020	2	17	11	35	35	2245	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0369.JPG	Link	8	3200	2.5	1581939337	2020	2	17	11	35	37	2247	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0370.JPG	Link	8	3200	2.5	1581939339	2020	2	17	11	35	39	2249	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0371.JPG	Link	8	3200	2.5	1581939341	2020	2	17	11	35	41	2251	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0372.JPG	Link	8	3200	2.5	1581939343	2020	2	17	11	35	43	2253	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0373.JPG	Link	8	3200	2.5	1581939345	2020	2	17	11	35	45	2255	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0374.JPG	Link	8	3200	2.5	1581939347	2020	2	17	11	35	47	2257	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0375.JPG	Link	8	3200	2.5	1581939349	2020	2	17	11	35	49	2259	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0376.JPG	Link	8	3200	2.5	1581939351	2020	2	17	11	35	51	2261	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0377.JPG	Link	8	3200	2.5	1581939353	2020	2	17	11	35	53	2263	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0378.JPG	Link	8	3200	2.5	1581939355	2020	2	17	11	35	55	2265	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0379.JPG	Link	8	3200	2.5	1581939357	2020	2	17	11	35	57	2267	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0380.JPG	Link	8	3200	2.5	1581939359	2020	2	17	11	35	59	2269	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0381.JPG	Link	8	3200	2.5	1581939361	2020	2	17	11	36	1	2271	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0382.JPG	Link	8	3200	2.5	1581939363	2020	2	17	11	36	3	2273	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0383.JPG	Link	8	3200	2.5	1581939365	2020	2	17	11	36	5	2275	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0384.JPG	Link	8	3200	2.5	1581939367	2020	2	17	11	36	7	2277	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0385.JPG	Link	8	3200	2.5	1581939369	2020	2	17	11	36	9	2279	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0386.JPG	Link	8	3200	2.5	1581939371	2020	2	17	11	36	11	2281	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0387.JPG	Link	8	3200	2.5	1581939373	2020	2	17	11	36	13	2283	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0388.JPG	Link	8	3200	2.5	1581939375	2020	2	17	11	36	15	2285	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0389.JPG	Link	8	3200	2.5	1581939377	2020	2	17	11	36	17	2287	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0390.JPG	Link	8	3200	2.5	1581939379	2020	2	17	11	36	19	2289	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0391.JPG	Link	8	3200	2.5	1581939381	2020	2	17	11	36	21	2291	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0392.JPG	Link	8	3200	2.5	1581939383	2020	2	17	11	36	23	2293	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0393.JPG	Link	8	3200	2.5	1581939385	2020	2	17	11	36	25	2295	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0394.JPG	Link	8	3200	2.5	1581939387	2020	2	17	11	36	27	2297	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0395.JPG	Link	8	3200	2.5	1581939389	2020	2	17	11	36	29	2299	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0396.JPG	Link	8	3200	2.5	1581939391	2020	2	17	11	36	31	2301	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0397.JPG	Link	8	3200	2.5	1581939393	2020	2	17	11	36	33	2303	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0398.JPG	Link	8	3200	2.5	1581939395	2020	2	17	11	36	35	2305	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0399.JPG	Link	8	3200	2.5	1581939397	2020	2	17	11	36	37	2307	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0400.JPG	Link	8	3200	2.5	1581939399	2020	2	17	11	36	39	2309	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0401.JPG	Link	8	3200	2.5	1581939401	2020	2	17	11	36	41	2311	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0402.JPG	Link	8	3200	2.5	1581939403	2020	2	17	11	36	43	2313	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0403.JPG	Link	8	3200	2.5	1581939405	2020	2	17	11	36	45	2315	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0404.JPG	Link	8	3200	2.5	1581939407	2020	2	17	11	36	47	2317	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0405.JPG	Link	8	3200	2.5	1581939409	2020	2	17	11	36	49	2319	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0406.JPG	Link	8	3200	2.5	1581939411	2020	2	17	11	36	51	2321	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0407.JPG	Link	8	3200	2.5	1581939413	2020	2	17	11	36	53	2323	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0408.JPG	Link	8	3200	2.5	1581939415	2020	2	17	11	36	55	2325	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0409.JPG	Link	8	3200	2.5	1581939417	2020	2	17	11	36	57	2327	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0410.JPG	Link	8	3200	2.5	1581939419	2020	2	17	11	36	59	2329	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0411.JPG	Link	8	3200	2.5	1581939421	2020	2	17	11	37	1	2331	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0412.JPG	Link	8	3200	2.5	1581939423	2020	2	17	11	37	3	2333	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0413.JPG	Link	8	3200	2.5	1581939425	2020	2	17	11	37	5	2335	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0414.JPG	Link	8	3200	2.5	1581939427	2020	2	17	11	37	7	2337	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0415.JPG	Link	8	3200	2.5	1581939429	2020	2	17	11	37	9	2339	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0416.JPG	Link	8	3200	2.5	1581939431	2020	2	17	11	37	11	2341	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0417.JPG	Link	8	3200	2.5	1581939433	2020	2	17	11	37	13	2343	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0418.JPG	Link	8	3200	2.5	1581939435	2020	2	17	11	37	15	2345	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0419.JPG	Link	8	3200	2.5	1581939437	2020	2	17	11	37	17	2347	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0420.JPG	Link	8	3200	2.5	1581939439	2020	2	17	11	37	19	2349	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0421.JPG	Link	8	3200	2.5	1581939441	2020	2	17	11	37	21	2351	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0422.JPG	Link	8	3200	2.5	1581939443	2020	2	17	11	37	23	2353	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0423.JPG	Link	8	3200	2.5	1581939445	2020	2	17	11	37	25	2355	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0424.JPG	Link	8	3200	2.5	1581939447	2020	2	17	11	37	27	2357	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0425.JPG	Link	8	3200	2.5	1581939449	2020	2	17	11	37	29	2359	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0426.JPG	Link	8	3200	2.5	1581939451	2020	2	17	11	37	31	2361	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0427.JPG	Link	8	3200	2.5	1581939453	2020	2	17	11	37	33	2363	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0428.JPG	Link	8	3200	2.5	1581939455	2020	2	17	11	37	35	2365	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0429.JPG	Link	8	3200	2.5	1581939457	2020	2	17	11	37	37	2367	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0430.JPG	Link	8	3200	2.5	1581939459	2020	2	17	11	37	39	2369	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0431.JPG	Link	8	3200	2.5	1581939461	2020	2	17	11	37	41	2371	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0432.JPG	Link	8	3200	2.5	1581939463	2020	2	17	11	37	43	2373	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0433.JPG	Link	8	3200	2.5	1581939465	2020	2	17	11	37	45	2375	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0434.JPG	Link	8	3200	2.5	1581939467	2020	2	17	11	37	47	2377	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0435.JPG	Link	8	3200	2.5	1581939469	2020	2	17	11	37	49	2379	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0436.JPG	Link	8	3200	2.5	1581939471	2020	2	17	11	37	51	2381	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0437.JPG	Link	8	3200	2.5	1581939473	2020	2	17	11	37	53	2383	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0438.JPG	Link	8	3200	2.5	1581939475	2020	2	17	11	37	55	2385	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0439.JPG	Link	8	3200	2.5	1581939477	2020	2	17	11	37	57	2387	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0440.JPG	Link	8	3200	2.5	1581939479	2020	2	17	11	37	59	2389	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0441.JPG	Link	8	3200	2.5	1581939481	2020	2	17	11	38	1	2391	-14.53	14	253	-42	-1			
BottomBarrelSurvey	2	SING0442.JPG	Link	8	3200	2.5	1581939483	2020	2	17	11	38	3	2393	-14.53	14	253	-42	-1			
